id,username,followersCount,followsCount,verified,biography,fullName,postsCount,profilePicUrl,joinedRecently,private,fake_account
7695639103,dancing178vt,266,1723,FALSE,DM for collab ðŸ’¼ | coding | ðŸ§ ,Maya Singh,0,https://loremflickr.com/320/320/kitten,FALSE,FALSE,1
43898680974,baking874lv,27,729,FALSE,Just vibes ðŸŽ§ | gaming | Berlin native,Kira Patel,2,https://cataas.com/cat,FALSE,TRUE,1
149582102,engineer8585he,238,1082,FALSE,Blogger | Passionate about coding | ðŸŽ¨,Eva Kim,1,https://api.dicebear.com/7.x/identicon/png?seed=t6ldfjh6,TRUE,TRUE,1
27636449,alex93up,225,2490,FALSE,ðŸ’° Artist from Seoul | Traveler ðŸŒ,Alex Nguyen,1,https://loremflickr.com/320/320/kitten,TRUE,TRUE,1
83793961,designer71pk,86,1498,FALSE,Buy followers cheap ðŸ“ˆ â€” trusted vendor,Kira Singh,2,https://loremflickr.com/320/320/kitten,TRUE,TRUE,1
829880219,music1895tv,216,2996,FALSE,Just vibes ðŸŽ§ | music | Rome native,Maya Ali,1,https://loremflickr.com/320/320/kitten,TRUE,FALSE,1
471713735,student5579tv,101,1951,FALSE,ðŸŒˆ Life of a Photographer in Seoul | ðŸ’»,Liam Lee,3,https://loremflickr.com/320/320/kitten,FALSE,TRUE,1
8989774717,liam467ez,156,2036,FALSE,Just vibes ðŸŽ§ | sketching | Madrid native,Eva Singh,1,https://loremflickr.com/320/320/kitten,TRUE,FALSE,1
44899590126,blogger0253vq,74,1770,FALSE,ðŸ’° Posting about coding | Blogger from New York,Alex Ali,2,https://ui-avatars.com/api/?name=Maya+Singh&background=random,TRUE,FALSE,1
2296211,alex9786by,71,2994,FALSE,I follow back 100% ðŸ”â¤ï¸,Zoe Lee,3,https://picsum.photos/id/378/300/300,FALSE,FALSE,1
2926614530,sketching13ot,243,512,FALSE,ðŸ’° Posting about baking | Blogger from Tokyo,Neo Ali,0,https://loremflickr.com/320/320/kitten,FALSE,TRUE,1
3.19312E+11,blogger832ix,183,556,FALSE,ðŸ‘‹ I'm Maya | ðŸŒ | coding lover,Kira Nguyen,1,https://picsum.photos/id/943/300/300,TRUE,TRUE,1
4293430161,arya9526hr,89,1044,FALSE,DM for collab ðŸ’¼ | coding | ðŸ“·,Arya Kim,1,https://ui-avatars.com/api/?name=Kira+Ali&background=random,TRUE,TRUE,1
22932481720,designer560ly,251,502,FALSE,DM for collab ðŸ’¼ | baking | ðŸ“·,Alex Nguyen,3,https://cataas.com/cat,TRUE,FALSE,1
2109579,liam369vj,211,1118,FALSE,Check out my pics ðŸ‘‰ ðŸ”¥ðŸ”¥ðŸ”¥,Neo Nguyen,2,https://cataas.com/cat,TRUE,TRUE,1
38917763,reading601ln,32,2092,FALSE,DM to earn $1000/week ðŸ’°ðŸ’¼,Noah Fernandez,0,https://cataas.com/cat,FALSE,FALSE,1
9275948,eva83tn,241,2851,FALSE,Chef | Passionate about coding | ðŸŽ®,Alex Patel,1,https://picsum.photos/id/113/300/300,FALSE,TRUE,1
4648307,eva6522jd,21,2306,FALSE,Follow me for giveaways ðŸŽðŸ”¥ #f4f,Zoe Rao,2,https://picsum.photos/id/765/300/300,TRUE,FALSE,1
53587516,chef1803sd,81,1106,FALSE,DM for collab ðŸ’¼ | music | ðŸ“·,Arya Kim,2,https://picsum.photos/id/93/300/300,FALSE,TRUE,1
11286919,chef964ve,180,829,FALSE,ðŸ‘‹ I'm Kira | ðŸ’° | dancing lover,Zoe Gupta,0,https://cataas.com/cat,FALSE,FALSE,1
4003210,designer5019hh,236,1525,FALSE,ðŸ“· Artist from Berlin | Traveler ðŸŒ,Kira Gupta,0,https://ui-avatars.com/api/?name=Zoe+Rao&background=random,TRUE,FALSE,1
9.87632E+11,reading390ex,273,1954,FALSE,ðŸ“· Chef from Rome | Traveler ðŸŒ,Zoe Nguyen,1,https://ui-avatars.com/api/?name=Liam+Gupta&background=random,TRUE,FALSE,1
1620512897,kira110ge,174,1851,FALSE,DM for collab ðŸ’¼ | gaming | ðŸ“·,Eva Fernandez,0,https://picsum.photos/id/947/300/300,TRUE,FALSE,1
334250927,engineer29au,63,1503,FALSE,Trader | Passionate about baking | ðŸ“š,Alex Ali,0,https://cataas.com/cat,TRUE,TRUE,1
994989840,designer72xc,55,2660,FALSE,ðŸ“ Paris | Designer | Dream chaser âœ¨,Sunny Kim,2,https://ui-avatars.com/api/?name=Maya+Kim&background=random,TRUE,TRUE,1
1.35803E+11,designer46hi,135,1463,FALSE,Designer | Passionate about dancing | ðŸ“·,Sunny Kim,2,https://cataas.com/cat,TRUE,FALSE,1
21912147891,music581qh,34,761,FALSE,ðŸŒˆ Life of a Student in New York | ðŸ’‹,Noah Ali,3,https://picsum.photos/id/44/300/300,FALSE,TRUE,1
8514551416,kira163au,253,1449,FALSE,Just vibes ðŸŽ§ | coding | New York native,Kira Sharma,1,https://picsum.photos/id/209/300/300,TRUE,FALSE,1
8526899,traveling2944rm,75,830,FALSE,Just vibes ðŸŽ§ | gaming | Paris native,Noah Patel,2,https://loremflickr.com/320/320/kitten,TRUE,TRUE,1
48983190404,designer7966ox,259,2748,FALSE,ðŸ“ New York | Engineer | Dream chaser âœ¨,Noah Lee,1,https://api.dicebear.com/7.x/bottts/png?seed=bkngr5ws,TRUE,FALSE,1
3398716524,gaming427dr,228,691,FALSE,Just vibes ðŸŽ§ | baking | New York native,Noah Singh,1,https://picsum.photos/id/817/300/300,FALSE,TRUE,1
43140468,eva8094cm,294,2261,FALSE,ðŸ’‹ Engineer from Mumbai | Traveler ðŸŒ,Liam Patel,2,https://api.dicebear.com/7.x/avataaars/png?seed=bapgqi8c,FALSE,FALSE,1
63329044,liam90ch,223,1789,FALSE,ðŸŒˆ Life of a Student in Madrid | ðŸŽ§,Liam Nguyen,1,https://loremflickr.com/320/320/kitten,TRUE,FALSE,1
127585069,music526qr,76,2982,FALSE,DM for collab ðŸ’¼ | dancing | ðŸ’°,Eva Patel,0,https://picsum.photos/id/849/300/300,FALSE,FALSE,1
2.09609E+11,kira338ve,197,2990,FALSE,ðŸ‘‹ I'm Alex | ðŸ§  | sketching lover,Kira Fernandez,0,https://loremflickr.com/320/320/kitten,TRUE,FALSE,1
96114633201,kira935vu,250,773,FALSE,Student | Passionate about baking | ðŸ“·,Liam Gupta,2,https://ui-avatars.com/api/?name=Noah+Lee&background=random,TRUE,FALSE,1
3200702977,photographer71de,88,1984,FALSE,ðŸŒˆ Life of a Engineer in Mumbai | ðŸ’°,Kira Nguyen,2,https://api.dicebear.com/7.x/identicon/png?seed=ey28g2mm,FALSE,TRUE,1
2124463811,kira0551np,255,1301,FALSE,Just vibes ðŸŽ§ | dancing | Paris native,Eva Nguyen,1,https://api.dicebear.com/7.x/avataaars/png?seed=m87wz119,TRUE,FALSE,1
72242055375,engineer9268wk,67,776,FALSE,ðŸ“ Madrid | Engineer | Dream chaser âœ¨,Neo Sharma,1,https://api.dicebear.com/7.x/identicon/png?seed=94nzh8mr,TRUE,TRUE,1
2268937349,artist8151qy,52,2239,FALSE,Chef | Passionate about sketching | ðŸ’°,Maya Ali,3,https://ui-avatars.com/api/?name=Alex+Fernandez&background=random,TRUE,TRUE,1
2711065,eva27br,52,2314,FALSE,ðŸ“ New York | Artist | Dream chaser âœ¨,Sunny Rao,0,https://cataas.com/cat,FALSE,TRUE,1
16132027,liam51bo,219,2523,FALSE,Click my story NOW ðŸ’–ðŸ’‹,Liam Kim,0,https://cataas.com/cat,TRUE,FALSE,1
31312438,sunny99iz,262,590,FALSE,ðŸ“ Madrid | Student | Dream chaser âœ¨,Eva Lee,0,https://ui-avatars.com/api/?name=Maya+Patel&background=random,FALSE,TRUE,1
90280368,baking164vs,261,2979,FALSE,Trader | Passionate about dancing | ðŸŽ§,Maya Ali,1,https://ui-avatars.com/api/?name=Noah+Gupta&background=random,TRUE,TRUE,1
8446287493,coding0278oy,15,550,FALSE,ðŸ’° Posting about traveling | Artist from Paris,Neo Singh,1,https://picsum.photos/id/34/300/300,TRUE,TRUE,1
6312162,alex2118xl,150,2459,FALSE,ðŸŒˆ Life of a Engineer in Paris | ðŸ“š,Arya Fernandez,2,https://picsum.photos/id/502/300/300,TRUE,TRUE,1
68664762166,liam223xb,234,702,FALSE,DM for collab ðŸ’¼ | gaming | ðŸŒ¸,Arya Nguyen,1,https://picsum.photos/id/836/300/300,FALSE,TRUE,1
11400848786,sunny07vv,291,769,FALSE,ðŸ˜ˆ DM me if you're lonely ðŸ’‹ #nofilter,Neo Singh,1,https://ui-avatars.com/api/?name=Noah+Ali&background=random,FALSE,FALSE,1
69503550,alex152im,291,1989,FALSE,Just vibes ðŸŽ§ | traveling | Tokyo native,Sunny Ali,2,https://api.dicebear.com/7.x/micah/png?seed=00b0m0bp,FALSE,TRUE,1
3921056,trader78dd,274,1725,FALSE,Designer | Passionate about music | ðŸ“·,Noah Fernandez,2,https://loremflickr.com/320/320/kitten,FALSE,TRUE,1
23892554,blogger6233pc,144,1141,FALSE,Just vibes ðŸŽ§ | coding | Rome native,Sunny Lee,3,https://picsum.photos/id/101/300/300,TRUE,TRUE,1
13531916,reading911ev,113,2072,FALSE,ðŸ’‹ Posting about coding | Artist from New York,Zoe Gupta,2,https://ui-avatars.com/api/?name=Eva+Singh&background=random,FALSE,FALSE,1
4.28722E+11,student749ux,155,2421,FALSE,ðŸŒˆ Life of a Student in Tokyo | ðŸŽ¨,Zoe Fernandez,0,https://api.dicebear.com/7.x/micah/png?seed=bap6bddr,TRUE,TRUE,1
52363000250,arya360aj,245,1295,FALSE,ðŸ‘‹ I'm Maya | ðŸ§  | sketching lover,Eva Lee,2,https://picsum.photos/id/38/300/300,TRUE,FALSE,1
26000360256,photographer826qq,161,1411,FALSE,Artist | Passionate about sketching | âœ¨,Neo Ali,0,https://loremflickr.com/320/320/kitten,TRUE,TRUE,1
44402066342,artist83fv,160,1762,FALSE,DM for collab ðŸ’¼ | coding | â˜•,Eva Sharma,1,https://cataas.com/cat,TRUE,TRUE,1
7.58716E+11,arya00ca,64,514,FALSE,ðŸ“š Chef from Bangalore | Traveler ðŸŒ,Neo Ali,3,https://picsum.photos/id/742/300/300,TRUE,TRUE,1
553788374,artist369co,273,2378,FALSE,ðŸ‘‹ I'm Arya | âœ¨ | baking lover,Neo Ali,1,https://cataas.com/cat,TRUE,FALSE,1
8561581992,sketching2986av,252,959,FALSE,Just vibes ðŸŽ§ | baking | Mumbai native,Sunny Kim,0,https://cataas.com/cat,FALSE,FALSE,1
1443094,chef4841fr,43,638,FALSE,ðŸ“ Mumbai | Designer | Dream chaser âœ¨,Noah Gupta,3,https://api.dicebear.com/7.x/identicon/png?seed=jjg6ir8a,FALSE,FALSE,1
3.00733E+11,reading2216tj,162,2139,FALSE,Just vibes ðŸŽ§ | traveling | Rome native,Sunny Sharma,1,https://ui-avatars.com/api/?name=Sunny+Lee&background=random,TRUE,TRUE,1
4254913,eva10tv,210,1927,FALSE,ðŸ‘‹ I'm Liam | ðŸŽ® | traveling lover,Liam Lee,2,https://api.dicebear.com/7.x/micah/png?seed=liujv4j9,FALSE,FALSE,1
899411392,artist86ln,81,1356,FALSE,ðŸ“· Posting about coding | Student from Bangalore,Noah Rao,0,https://loremflickr.com/320/320/kitten,TRUE,FALSE,1
88403853,trader33lf,271,2564,FALSE,Photographer | Passionate about gaming | ðŸ’»,Kira Lee,0,https://ui-avatars.com/api/?name=Zoe+Rao&background=random,FALSE,FALSE,1
695976526,chef4862yl,133,2559,FALSE,Just vibes ðŸŽ§ | reading | Tokyo native,Zoe Patel,0,https://loremflickr.com/320/320/kitten,TRUE,TRUE,1
64913661345,arya40bs,26,2107,FALSE,Get 5k followers in 24h ðŸ‘‰ Link in bio ðŸ”¥,Neo Singh,1,https://cataas.com/cat,FALSE,TRUE,1
372388080,reading8729sx,132,1435,FALSE,Artist | Passionate about gaming | ðŸŽ§,Zoe Ali,3,https://ui-avatars.com/api/?name=Kira+Rao&background=random,TRUE,FALSE,1
37785224597,reading18vf,126,704,FALSE,ðŸŒ Chef from Bangalore | Traveler ðŸŒ,Maya Gupta,1,https://ui-avatars.com/api/?name=Sunny+Rao&background=random,TRUE,TRUE,1
13014230,dancing318uq,244,1474,FALSE,ðŸ‘‹ I'm Alex | ðŸŽ® | gaming lover,Neo Singh,1,https://picsum.photos/id/843/300/300,TRUE,FALSE,1
7371405137,sketching8382jy,146,2340,FALSE,ðŸ‘‹ I'm Sunny | âœ¨ | reading lover,Kira Ali,0,https://cataas.com/cat,FALSE,FALSE,1
38864263,kira0705mk,269,1891,FALSE,Artist | Passionate about dancing | ðŸ”¥,Neo Kim,3,https://picsum.photos/id/762/300/300,FALSE,TRUE,1
600096504,alex7930uo,167,1547,FALSE,ðŸ‘‹ I'm Arya | ðŸ’» | reading lover,Noah Fernandez,1,https://loremflickr.com/320/320/kitten,FALSE,TRUE,1
9373815,traveling2421tp,57,2266,FALSE,ðŸ§  Posting about coding | Artist from Madrid,Alex Kim,0,https://cataas.com/cat,FALSE,FALSE,1
106218,noah5279hp,137,1317,FALSE,ðŸ“ New York | Chef | Dream chaser âœ¨,Liam Lee,0,https://api.dicebear.com/7.x/avataaars/png?seed=2921zzpb,TRUE,FALSE,1
8889178,eva42zu,218,1384,FALSE,ðŸ‘‹ I'm Sunny | ðŸŒ¸ | traveling lover,Liam Sharma,2,https://cataas.com/cat,TRUE,TRUE,1
5.97193E+11,blogger2455kz,230,1055,FALSE,âœ¨ Designer from Madrid | Traveler ðŸŒ,Eva Ali,0,https://picsum.photos/id/387/300/300,FALSE,TRUE,1
1.36607E+11,maya19dl,192,2001,FALSE,ðŸŒˆ Life of a Chef in Mumbai | ðŸŒ¸,Alex Kim,0,https://ui-avatars.com/api/?name=Noah+Singh&background=random,TRUE,FALSE,1
1120340760,liam6227pn,221,638,FALSE,ðŸ§  Posting about sketching | Student from Madrid,Kira Sharma,0,https://ui-avatars.com/api/?name=Zoe+Lee&background=random,TRUE,TRUE,1
8093292,dancing0261vf,290,2337,FALSE,ðŸ‘‹ I'm Maya | ðŸ“š | reading lover,Neo Ali,0,https://api.dicebear.com/7.x/micah/png?seed=s86301xv,TRUE,FALSE,1
21957208,artist454qf,204,2926,FALSE,ðŸ“ Seoul | Student | Dream chaser âœ¨,Maya Gupta,2,https://loremflickr.com/320/320/kitten,TRUE,TRUE,1
62697818,dancing987hs,67,1074,FALSE,Chef | Passionate about dancing | ðŸ’¯,Eva Singh,1,https://ui-avatars.com/api/?name=Arya+Fernandez&background=random,TRUE,FALSE,1
22410685609,kira2038uu,56,2482,FALSE,ðŸ‘‹ I'm Arya | ðŸŽ® | reading lover,Kira Rao,3,https://cataas.com/cat,TRUE,FALSE,1
5808050,sunny452vd,284,1476,FALSE,Blogger | Passionate about traveling | â˜•,Neo Fernandez,0,https://api.dicebear.com/7.x/bottts/png?seed=c4i1synu,FALSE,FALSE,1
54311255265,neo042cd,12,2021,FALSE,Just vibes ðŸŽ§ | dancing | Berlin native,Maya Sharma,2,https://picsum.photos/id/891/300/300,TRUE,FALSE,1
87546906,artist459tr,173,2710,FALSE,ðŸ‘‹ I'm Maya | ðŸ’‹ | reading lover,Eva Rao,1,https://api.dicebear.com/7.x/micah/png?seed=65ra00te,FALSE,FALSE,1
14790825994,sunny1965en,283,2284,FALSE,ðŸŒ Posting about music | Photographer from Madrid,Neo Fernandez,1,https://loremflickr.com/320/320/kitten,TRUE,TRUE,1
9306294177,baking80wo,220,1450,FALSE,ðŸŒˆ Life of a Blogger in New York | â˜•,Kira Nguyen,2,https://ui-avatars.com/api/?name=Sunny+Ali&background=random,TRUE,FALSE,1
6778920276,gaming5327tt,36,2600,FALSE,Just vibes ðŸŽ§ | coding | Berlin native,Maya Rao,1,https://cataas.com/cat,FALSE,FALSE,1
79857064948,alex677bk,83,2169,FALSE,Student | Passionate about baking | ðŸ“š,Eva Singh,3,https://loremflickr.com/320/320/kitten,TRUE,FALSE,1
83166395,eva60ef,61,782,FALSE,ðŸŒˆ Life of a Engineer in Mumbai | ðŸ’»,Eva Rao,0,https://picsum.photos/id/638/300/300,TRUE,TRUE,1
8.66908E+11,kira9147df,253,864,FALSE,ðŸ’° Chef from Bangalore | Traveler ðŸŒ,Noah Kim,3,https://ui-avatars.com/api/?name=Alex+Fernandez&background=random,TRUE,FALSE,1
2.39055E+11,sketching199wl,168,600,FALSE,DM for collab ðŸ’¼ | coding | ðŸ’‹,Liam Fernandez,3,https://loremflickr.com/320/320/kitten,TRUE,TRUE,1
6.74385E+11,designer54hb,50,2444,FALSE,ðŸ‘‹ I'm Alex | ðŸŒ¸ | baking lover,Eva Lee,2,https://cataas.com/cat,TRUE,FALSE,1
2689419753,eva2038ng,129,2071,FALSE,ðŸ“· Designer from Rome | Traveler ðŸŒ,Kira Ali,1,https://ui-avatars.com/api/?name=Arya+Nguyen&background=random,TRUE,TRUE,1
4565284,kira78pc,120,1018,FALSE,ðŸŽ¨ Artist from Mumbai | Traveler ðŸŒ,Neo Nguyen,3,https://picsum.photos/id/660/300/300,TRUE,TRUE,1
4982951190,trader154ci,277,1291,FALSE,ðŸ’‹ Posting about traveling | Designer from Berlin,Noah Lee,2,https://api.dicebear.com/7.x/avataaars/png?seed=ocljvn09,FALSE,FALSE,1
53838410227,gaming63yi,265,1072,FALSE,ðŸ“ Paris | Artist | Dream chaser âœ¨,Noah Patel,0,https://picsum.photos/id/151/300/300,FALSE,TRUE,1
6117246,alex7547vp,113,2711,FALSE,ðŸŒ Student from Berlin | Traveler ðŸŒ,Arya Sharma,0,https://ui-avatars.com/api/?name=Noah+Nguyen&background=random,FALSE,TRUE,1
8.88354E+11,blogger207hj,184,2395,FALSE,ðŸ”¥ Designer from Berlin | Traveler ðŸŒ,Maya Lee,1,https://ui-avatars.com/api/?name=Noah+Patel&background=random,TRUE,TRUE,1
13156852,trader805kr,205,1161,FALSE,ðŸ‘‹ I'm Eva | ðŸ“· | coding lover,Eva Patel,0,https://picsum.photos/id/804/300/300,TRUE,TRUE,1
88252146459,sunny557jh,289,979,FALSE,DM for collab ðŸ’¼ | gaming | ðŸ§ ,Arya Ali,1,https://ui-avatars.com/api/?name=Liam+Singh&background=random,TRUE,FALSE,1
3667375,arya61jo,29,765,FALSE,ðŸ“ Rome | Artist | Dream chaser âœ¨,Eva Patel,3,https://cataas.com/cat,TRUE,TRUE,1
2.53986E+11,coding442rc,75,1274,FALSE,ðŸŽ® Photographer from Rome | Traveler ðŸŒ,Sunny Ali,1,https://picsum.photos/id/990/300/300,FALSE,TRUE,1
258139235,dancing64vv,85,679,FALSE,ðŸŒˆ Life of a Artist in Tokyo | ðŸ’‹,Noah Singh,0,https://loremflickr.com/320/320/kitten,TRUE,FALSE,1
587254476,sunny43bi,128,2002,FALSE,ðŸŒˆ Life of a Chef in Madrid | ðŸŒ,Maya Ali,2,https://api.dicebear.com/7.x/avataaars/png?seed=yctx2c8n,TRUE,TRUE,1
2638316087,artist503xa,65,1551,FALSE,ðŸ‘‹ I'm Eva | ðŸ’° | reading lover,Zoe Gupta,2,https://cataas.com/cat,TRUE,FALSE,1
5709187,sunny0751wy,21,2545,FALSE,Just vibes ðŸŽ§ | coding | Tokyo native,Neo Ali,0,https://ui-avatars.com/api/?name=Maya+Fernandez&background=random,FALSE,TRUE,1
49458343,chef3952rr,8,1243,FALSE,ðŸŒˆ Life of a Artist in Seoul | ðŸŒ,Alex Ali,0,https://ui-avatars.com/api/?name=Noah+Singh&background=random,TRUE,TRUE,1
3774546668,alex875az,47,1227,FALSE,ðŸ’° Trader from Tokyo | Traveler ðŸŒ,Zoe Rao,2,https://picsum.photos/id/695/300/300,TRUE,TRUE,1
647969528,engineer3210pr,99,2644,FALSE,ðŸŒˆ Life of a Chef in Bangalore | â˜•,Neo Sharma,1,https://ui-avatars.com/api/?name=Noah+Gupta&background=random,TRUE,FALSE,1
8008762,alex261ma,152,2879,FALSE,DM for collab ðŸ’¼ | dancing | â˜•,Zoe Patel,0,https://picsum.photos/id/57/300/300,FALSE,TRUE,1
82240039572,kira68bf,285,2870,FALSE,ðŸŒˆ Life of a Engineer in Madrid | ðŸŽ§,Zoe Sharma,2,https://ui-avatars.com/api/?name=Alex+Lee&background=random,TRUE,FALSE,1
5621694,baking128mu,152,2747,FALSE,DM for collab ðŸ’¼ | dancing | ðŸ§ ,Eva Lee,3,https://ui-avatars.com/api/?name=Liam+Nguyen&background=random,TRUE,TRUE,1
37301934,trader28qc,289,1353,FALSE,DM for collab ðŸ’¼ | dancing | ðŸ“š,Noah Sharma,1,https://loremflickr.com/320/320/kitten,TRUE,FALSE,1
2336102932,dancing655df,74,1764,FALSE,DM for collab ðŸ’¼ | traveling | ðŸ§ ,Liam Nguyen,0,https://picsum.photos/id/232/300/300,TRUE,FALSE,1
6891703052,reading82fx,298,709,FALSE,Trader | Passionate about gaming | ðŸ“š,Noah Nguyen,3,https://api.dicebear.com/7.x/identicon/png?seed=5x1ypupb,FALSE,FALSE,1
97545337,sunny94gq,198,888,FALSE,ðŸ“ New York | Photographer | Dream chaser âœ¨,Noah Sharma,0,https://api.dicebear.com/7.x/micah/png?seed=ke6xxiqf,TRUE,TRUE,1
4534042,blogger650ip,120,2334,FALSE,ðŸ“· Student from Paris | Traveler ðŸŒ,Sunny Fernandez,0,https://api.dicebear.com/7.x/identicon/png?seed=o8fluzpz,TRUE,FALSE,1
483246053,sunny0802nb,152,1271,FALSE,Trader | Passionate about gaming | ðŸŽ®,Sunny Nguyen,1,https://picsum.photos/id/238/300/300,TRUE,TRUE,1
775583639,kira65rk,76,2922,FALSE,ðŸ‘‹ I'm Noah | âœ¨ | traveling lover,Eva Sharma,1,https://picsum.photos/id/779/300/300,TRUE,FALSE,1
51111455,reading285pv,90,1109,FALSE,ðŸ“ Mumbai | Chef | Dream chaser âœ¨,Kira Gupta,1,https://loremflickr.com/320/320/kitten,FALSE,FALSE,1
652686599,engineer9169ua,234,1676,FALSE,Just vibes ðŸŽ§ | coding | Madrid native,Neo Sharma,2,https://ui-avatars.com/api/?name=Zoe+Sharma&background=random,FALSE,FALSE,1
8330157,baking6054es,190,915,FALSE,Artist | Passionate about gaming | ðŸŒ¸,Maya Patel,3,https://cataas.com/cat,TRUE,FALSE,1
8.25686E+11,neo8498ug,108,1876,FALSE,DM for collab ðŸ’¼ | reading | ðŸ”¥,Maya Kim,3,https://api.dicebear.com/7.x/micah/png?seed=jdwyxkhk,FALSE,TRUE,1
4246862560,music18qa,55,2037,FALSE,ðŸŒˆ Life of a Blogger in Berlin | ðŸŽ®,Zoe Singh,2,https://picsum.photos/id/624/300/300,TRUE,TRUE,1
96863,designer415ij,240,1076,FALSE,ðŸ’» Chef from Paris | Traveler ðŸŒ,Eva Ali,0,https://ui-avatars.com/api/?name=Arya+Ali&background=random,TRUE,TRUE,1
842724408,dancing9090fu,121,2356,FALSE,ðŸ“ Seoul | Blogger | Dream chaser âœ¨,Noah Kim,3,https://picsum.photos/id/500/300/300,TRUE,FALSE,1
554669714,dancing36dc,289,1457,FALSE,ðŸ‘‹ I'm Sunny | ðŸŽ® | baking lover,Zoe Patel,1,https://cataas.com/cat,TRUE,FALSE,1
312562479,trader45bu,35,1885,FALSE,DM for collab ðŸ’¼ | sketching | â˜•,Arya Singh,0,https://api.dicebear.com/7.x/bottts/png?seed=b52k3pmp,TRUE,TRUE,1
6048676,chef4388fc,35,2635,FALSE,ðŸ“ Madrid | Trader | Dream chaser âœ¨,Arya Rao,3,https://cataas.com/cat,TRUE,FALSE,1
4672085215,zoe08ij,76,1418,FALSE,ðŸ‘‹ I'm Eva | ðŸŒ¸ | reading lover,Eva Sharma,2,https://ui-avatars.com/api/?name=Arya+Patel&background=random,TRUE,TRUE,1
450301788,dancing673tg,89,1279,FALSE,ðŸ‘‹ I'm Sunny | ðŸ’‹ | baking lover,Zoe Patel,3,https://cataas.com/cat,TRUE,FALSE,1
80635559,zoe92kk,278,888,FALSE,ðŸ”¥ Chef from Bangalore | Traveler ðŸŒ,Alex Fernandez,3,https://cataas.com/cat,TRUE,TRUE,1
2.72249E+11,sketching0056ta,262,2516,FALSE,â˜• Photographer from Bangalore | Traveler ðŸŒ,Zoe Nguyen,0,https://cataas.com/cat,TRUE,TRUE,1
98397299818,coding35zt,200,2112,FALSE,ðŸ’° Posting about gaming | Chef from Mumbai,Neo Gupta,1,https://api.dicebear.com/7.x/avataaars/png?seed=fiynzwo0,TRUE,TRUE,1
8258036,baking8403gr,87,2506,FALSE,ðŸ“ Madrid | Designer | Dream chaser âœ¨,Eva Rao,1,https://loremflickr.com/320/320/kitten,FALSE,FALSE,1
228820830,gaming26vx,9,998,FALSE,â˜• Blogger from Paris | Traveler ðŸŒ,Eva Singh,3,https://loremflickr.com/320/320/kitten,FALSE,FALSE,1
688654360,sunny506ks,12,1776,FALSE,ðŸ“š Posting about baking | Photographer from Seoul,Liam Patel,1,https://loremflickr.com/320/320/kitten,TRUE,FALSE,1
8.66661E+11,engineer077qk,284,1098,FALSE,ðŸŒ Chef from Rome | Traveler ðŸŒ,Zoe Kim,0,https://picsum.photos/id/557/300/300,TRUE,FALSE,1
88642077,sketching9480pp,269,2509,FALSE,ðŸŒˆ Life of a Student in Madrid | ðŸŒ¸,Zoe Nguyen,2,https://cataas.com/cat,TRUE,TRUE,1
